23,鉛,32,半導體,14920,1
23,鉛,33,光電材料及元件,3500,1
23,鉛,34,其他電子零組件,6636,1
23,鉛,35,電腦、電子及光學產品,4220,1
23,鉛,36,輸配電,2048,1
23,鉛,37,其他電力設備,628,1
23,鉛,38,機械設備,2434,1
23,鉛,39,汽車及其零件,448,1
23,鉛,40,其他運輸工具,650,1
23,鉛,41,家具,2972,1
23,鉛,42,其他製品及機械修配,44,1
23,鉛,47,資源回收處理,36,1
23,鉛,61,不動產服務,836,1
23,鉛,62,專業、科學及技術服務,278,1
23,鉛,68,其他服務,44,1
24,鋅,11,飲料,2,1
24,鋅,13,紡織品,76,1
24,鋅,15,皮革、毛皮及其製品,100,1
24,鋅,18,印刷及資料儲存媒體複製,100,1
24,鋅,19,石油煉製品,370,1
24,鋅,21,石油化工原料,66,1
24,鋅,22,其他化學材料,37514,1
24,鋅,23,化學製品,3900,1
24,鋅,25,橡膠製品,210,1
24,鋅,27,水泥,142,1
24,鋅,28,非金屬礦物製品,1058,1
24,鋅,29,鋼鐵,180460,1
24,鋅,30,其他金屬,70274,1
24,鋅,31,金屬製品,35256,1
24,鋅,32,半導體,46840,1
24,鋅,33,光電材料及元件,10986,1
24,鋅,34,其他電子零組件,20836,1
24,鋅,35,電腦、電子及光學產品,13250,1
24,鋅,36,輸配電,6432,1
24,鋅,37,其他電力設備,1970,1
24,鋅,38,機械設備,7638,1
24,鋅,39,汽車及其零件,1406,1
24,鋅,40,其他運輸工具,2042,1
24,鋅,41,家具,9328,1
24,鋅,42,其他製品及機械修配,142,1
24,鋅,47,資源回收處理,114,1
24,鋅,61,不動產服務,2624,1
24,鋅,62,專業、科學及技術服務,870,1
24,鋅,68,其他服務,142,1
25,錫,13,紡織品,4,1
25,錫,15,皮革、毛皮及其製品,6,1
25,錫,18,印刷及資料儲存媒體複製,6,1
25,錫,19,石油煉製品,20,1
25,錫,21,石油化工原料,4,1
25,錫,22,其他化學材料,2058,1
25,錫,23,化學製品,214,1
25,錫,25,橡膠製品,12,1
25,錫,27,水泥,8,1
25,錫,28,非金屬礦物製品,58,1
25,錫,29,鋼鐵,9902,1
25,錫,30,其他金屬,3856,1
25,錫,31,金屬製品,1934,1
25,錫,32,半導體,2570,1
25,錫,33,光電材料及元件,602,1
25,錫,34,其他電子零組件,1144,1
25,錫,35,電腦、電子及光學產品,728,1
25,錫,36,輸配電,352,1
25,錫,37,其他電力設備,108,1
25,錫,38,機械設備,420,1
25,錫,39,汽車及其零件,78,1
25,錫,40,其他運輸工具,112,1
25,錫,41,家具,512,1
25,錫,42,其他製品及機械修配,8,1
25,錫,47,資源回收處理,6,1
25,錫,61,不動產服務,144,1
25,錫,62,專業、科學及技術服務,48,1
25,錫,68,其他服務,8,1
26,金、銀、鉑及其他貴重金屬,19,石油煉製品,2,1
26,金、銀、鉑及其他貴重金屬,22,其他化學材料,300,1
26,金、銀、鉑及其他貴重金屬,23,化學製品,32,1
26,金、銀、鉑及其他貴重金屬,25,橡膠製品,2,1
26,金、銀、鉑及其他貴重金屬,27,水泥,2,1
26,金、銀、鉑及其他貴重金屬,28,非金屬礦物製品,8,1
26,金、銀、鉑及其他貴重金屬,29,鋼鐵,1446,1
26,金、銀、鉑及其他貴重金屬,30,其他金屬,564,1
26,金、銀、鉑及其他貴重金屬,31,金屬製品,282,1
26,金、銀、鉑及其他貴重金屬,32,半導體,376,1
26,金、銀、鉑及其他貴重金屬,33,光電材料及元件,88,1
26,金、銀、鉑及其他貴重金屬,34,其他電子零組件,166,1
26,金、銀、鉑及其他貴重金屬,35,電腦、電子及光學產品,106,1
26,金、銀、鉑及其他貴重金屬,36,輸配電,52,1
26,金、銀、鉑及其他貴重金屬,37,其他電力設備,16,1
26,金、銀、鉑及其他貴重金屬,38,機械設備,62,1
26,金、銀、鉑及其他貴重金屬,39,汽車及其零件,12,1
26,金、銀、鉑及其他貴重金屬,40,其他運輸工具,16,1
26,金、銀、鉑及其他貴重金屬,41,家具,74,1
26,金、銀、鉑及其他貴重金屬,42,其他製品及機械修配,2,1
26,金、銀、鉑及其他貴重金屬,61,不動產服務,22,1
26,金、銀、鉑及其他貴重金屬,62,專業、科學及技術服務,6,1
26,金、銀、鉑及其他貴重金屬,68,其他服務,2,1
27,鋁土礦及其他鋁,11,飲料,10,1
27,鋁土礦及其他鋁,13,紡織品,292,1
27,鋁土礦及其他鋁,15,皮革、毛皮及其製品,384,1
27,鋁土礦及其他鋁,18,印刷及資料儲存媒體複製,384,1
27,鋁土礦及其他鋁,19,石油煉製品,1414,1
27,鋁土礦及其他鋁,21,石油化工原料,256,1
27,鋁土礦及其他鋁,22,其他化學材料,121858,1
27,鋁土礦及其他鋁,23,化學製品,12474,1
27,鋁土礦及其他鋁,25,橡膠製品,802,1
27,鋁土礦及其他鋁,27,水泥,538,1
27,鋁土礦及其他鋁,28,非金屬礦物製品,2326,1
27,鋁土礦及其他鋁,29,鋼鐵,687164,1
27,鋁土礦及其他鋁,30,其他金屬,267956,1
27,鋁土礦及其他鋁,31,金屬製品,134344,1
27,鋁土礦及其他鋁,32,半導體,178598,1
27,鋁土礦及其他鋁,33,光電材料及元件,41894,1
27,鋁土礦及其他鋁,34,其他電子零組件,79446,1
27,鋁土礦及其他鋁,35,電腦、電子及光學產品,50520,1
27,鋁土礦及其他鋁,36,輸配電,24522,1
27,鋁土礦及其他鋁,37,其他電力設備,7514,1
27,鋁土礦及其他鋁,38,機械設備,29126,1
27,鋁土礦及其他鋁,39,汽車及其零件,5362,1
27,鋁土礦及其他鋁,40,其他運輸工具,7788,1
27,鋁土礦及其他鋁,41,家具,35574,1
27,鋁土礦及其他鋁,42,其他製品及機械修配,538,1
27,鋁土礦及其他鋁,47,資源回收處理,438,1
27,鋁土礦及其他鋁,61,不動產服務,10004,1
27,鋁土礦及其他鋁,62,專業、科學及技術服務,3320,1
27,鋁土礦及其他鋁,68,其他服務,538,1
29,其他非鐵金屬,22,其他化學材料,397122,1
29,其他非鐵金屬,23,化學製品,43042,1
29,其他非鐵金屬,28,非金屬礦物製品,48402,1
29,其他非鐵金屬,29,鋼鐵,16568,1
29,其他非鐵金屬,31,金屬製品,1624,1
30,大理石、花崗岩、砂岩、斑岩、玄武岩、其他裝飾用或營建石材(除板岩),05,石油及天然氣礦業,3346,1
30,大理石、花崗岩、砂岩、斑岩、玄武岩、其他裝飾用或營建石材(除板岩),08,其他非金屬礦產,54068,1
30,大理石、花崗岩、砂岩、斑岩、玄武岩、其他裝飾用或營建石材(除板岩),19,石油煉製品,11040,1
30,大理石、花崗岩、砂岩、斑岩、玄武岩、其他裝飾用或營建石材(除板岩),21,石油化工原料,14344,1
30,大理石、花崗岩、砂岩、斑岩、玄武岩、其他裝飾用或營建石材(除板岩),22,其他化學材料,17214,1
30,大理石、花崗岩、砂岩、斑岩、玄武岩、其他裝飾用或營建石材(除板岩),27,水泥,6641206,1
30,大理石、花崗岩、砂岩、斑岩、玄武岩、其他裝飾用或營建石材(除板岩),28,非金屬礦物製品,477430,1
30,大理石、花崗岩、砂岩、斑岩、玄武岩、其他裝飾用或營建石材(除板岩),47,資源回收處理,1966146,1
30,大理石、花崗岩、砂岩、斑岩、玄武岩、其他裝飾用或營建石材(除板岩),48,污染整治服務,1347910,1
30,大理石、花崗岩、砂岩、斑岩、玄武岩、其他裝飾用或營建石材(除板岩),49,營建工程,8461044,1
30,大理石、花崗岩、砂岩、斑岩、玄武岩、其他裝飾用或營建石材(除板岩),63,支援服務,19128,1
31,白堊及白雲石,05,石油及天然氣礦業,228,1
31,白堊及白雲石,08,其他非金屬礦產,5976,1
31,白堊及白雲石,19,石油煉製品,1742,1
31,白堊及白雲石,21,石油化工原料,980,1
31,白堊及白雲石,22,其他化學材料,1176,1
31,白堊及白雲石,27,水泥,618510,1
31,白堊及白雲石,28,非金屬礦物製品,33006,1
31,白堊及白雲石,47,資源回收處理,135068,1
31,白堊及白雲石,48,污染整治服務,92530,1
31,白堊及白雲石,49,營建工程,598588,1
31,白堊及白雲石,63,支援服務,1306,1
32,板岩,05,石油及天然氣礦業,6,1
32,板岩,08,其他非金屬礦產,126,1
32,板岩,19,石油煉製品,32,1
32,板岩,21,石油化工原料,26,1
32,板岩,22,其他化學材料,32,1
32,板岩,27,水泥,14142,1
32,板岩,28,非金屬礦物製品,894,1
32,板岩,47,資源回收處理,3676,1
32,板岩,48,污染整治服務,2518,1
32,板岩,49,營建工程,16002,1
32,板岩,63,支援服務,36,1
33,化學及肥料礦物,07,建築用砂石,3072,1
33,化學及肥料礦物,08,其他非金屬礦產,1080,1
33,化學及肥料礦物,09,屠宰生肉及副產,84,1
33,化學及肥料礦物,10,其他加工食品,788,1
33,化學及肥料礦物,13,紡織品,228,1
33,化學及肥料礦物,17,紙漿、紙及紙製品,4484,1
33,化學及肥料礦物,20,焦炭及其他煤製品,471068,1
33,化學及肥料礦物,22,其他化學材料,7598,1
33,化學及肥料礦物,23,化學製品,146,1
33,化學及肥料礦物,25,橡膠製品,622,1
33,化學及肥料礦物,26,塑膠製品,1454,1
33,化學及肥料礦物,27,水泥,112550,1
33,化學及肥料礦物,28,非金屬礦物製品,29628,1
33,化學及肥料礦物,29,鋼鐵,71960,1
33,化學及肥料礦物,30,其他金屬,290,1
33,化學及肥料礦物,31,金屬製品,1454,1
33,化學及肥料礦物,37,其他電力設備,1952,1
33,化學及肥料礦物,38,機械設備,540,1
33,化學及肥料礦物,42,其他製品及機械修配,1749112,1
33,化學及肥料礦物,51,軌道車輛運輸,560,1
34,鹽,02,畜產,9810,1
34,鹽,04,漁產,25520,1
34,鹽,09,屠宰生肉及副產,88642,1
34,鹽,10,其他加工食品,672624,1
34,鹽,13,紡織品,307044,1
34,鹽,15,皮革、毛皮及其製品,78822,1
34,鹽,17,紙漿、紙及紙製品,199962,1
34,鹽,21,石油化工原料,13150,1
34,鹽,22,其他化學材料,4022670,1
34,鹽,23,化學製品,1014282,1
34,鹽,28,非金屬礦物製品,122248,1
34,鹽,31,金屬製品,5686,1
34,鹽,41,家具,11372,1
35,石灰岩及石膏,01,農產,2988,1
35,石灰岩及石膏,04,漁產,1034,1
35,石灰岩及石膏,08,其他非金屬礦產,2988,1
35,石灰岩及石膏,09,屠宰生肉及副產,114,1
35,石灰岩及石膏,23,化學製品,460,1
35,石灰岩及石膏,27,水泥,2370896,1
35,石灰岩及石膏,28,非金屬礦物製品,93368,1
